0.71385,1.0101,0.49514,0.48986,0.71708,1.0101,0.49186,0.67696,0.49887,0.67925
0.71409,1.0101,0.49509,0.4898,0.71671,1.0101,0.49182,0.67711,0.49885,0.67889
0.71421,1.0101,0.4951,0.48979,0.71661,1.0101,0.4918,0.67726,0.49881,0.67871
0.7141,1.0101,0.49518,0.48983,0.71693,1.0101,0.49183,0.67728,0.49878,0.6789
0.71391,1.0101,0.49522,0.48987,0.7172,1.0101,0.49185,0.67718,0.49877,0.67915
0.71385,1.0101,0.49516,0.48983,0.71709,1.0101,0.49183,0.67704,0.49879,0.67916
0.7139,1.0101,0.49512,0.48981,0.71695,1.0101,0.49182,0.67701,0.49881,0.67909
0.71401,1.0101,0.49514,0.48982,0.71687,1.0101,0.49182,0.67713,0.4988,0.67895
0.71405,1.0101,0.49517,0.48983,0.71691,1.0101,0.49182,0.67722,0.49878,0.67889
0.71378,1.0101,0.49519,0.4898,0.71731,1.0101,0.49179,0.67708,0.49867,0.67912
0.71365,1.0101,0.49518,0.4898,0.71747,1.0101,0.49179,0.67696,0.49868,0.67932
0.71395,1.0101,0.49512,0.48985,0.71698,1.0101,0.49185,0.67702,0.49889,0.67921
0.71432,1.0101,0.4951,0.48986,0.71642,1.0101,0.49188,0.67725,0.49898,0.67881
0.7148,1.0101,0.49528,0.48988,0.71696,1.0101,0.4918,0.67806,0.49873,0.67864
0.7145,1.0101,0.49537,0.4899,0.71757,1.0101,0.49177,0.67812,0.49849,0.67884
0.71301,1.0101,0.49512,0.48981,0.71736,1.0101,0.49183,0.67665,0.49844,0.67908
0.7125,1.0101,0.49482,0.48966,0.71674,1.0101,0.4918,0.67564,0.49861,0.67905
0.71377,1.0101,0.49471,0.48958,0.71624,1.0101,0.49172,0.67633,0.49883,0.67868
0.71471,1.0101,0.49485,0.48967,0.71611,1.0101,0.49175,0.67719,0.49892,0.67844
0.71476,1.0101,0.49529,0.4899,0.71673,1.0101,0.49188,0.6778,0.4988,0.67862
0.71416,1.0101,0.49555,0.49001,0.71743,1.0101,0.49192,0.6777,0.49864,0.67905
0.71361,1.0101,0.49538,0.48991,0.71765,1.0101,0.49184,0.67708,0.49862,0.67944
0.71347,1.0101,0.49524,0.48986,0.71752,1.0101,0.49181,0.67676,0.49868,0.67957
0.71376,1.0101,0.49518,0.48987,0.71699,1.0101,0.49185,0.67694,0.49877,0.67926
0.71403,1.0101,0.49518,0.48987,0.71658,1.0101,0.49187,0.67718,0.49879,0.67885
0.71403,1.0101,0.49518,0.48981,0.71669,1.0101,0.4918,0.67722,0.49869,0.67872
0.714,1.0101,0.49519,0.48979,0.71693,1.0101,0.49177,0.67722,0.49865,0.67879
0.71389,1.0101,0.49519,0.48982,0.71705,1.0101,0.4918,0.67711,0.49869,0.67898
0.71384,1.0101,0.49516,0.48983,0.71701,1.0101,0.49182,0.67702,0.49876,0.67908
0.71401,1.0101,0.49512,0.4898,0.71683,1.0101,0.4918,0.67709,0.49878,0.67895
0.71412,1.0101,0.49512,0.48979,0.71676,1.0101,0.4918,0.67718,0.49879,0.67886
0.71406,1.0101,0.49518,0.48983,0.71694,1.0101,0.49182,0.67723,0.49876,0.67892
0.71392,1.0101,0.49521,0.48985,0.71713,1.0101,0.49183,0.67716,0.49874,0.67905
0.71373,1.0101,0.49512,0.4898,0.71728,1.0101,0.4918,0.67686,0.49879,0.67942
0.71381,1.0101,0.49505,0.48979,0.71708,1.0101,0.4918,0.67682,0.49885,0.67941
0.71422,1.0101,0.49511,0.48983,0.71648,1.0101,0.49184,0.67728,0.49883,0.67867
0.71431,1.0101,0.49522,0.48984,0.71647,1.0101,0.49183,0.67756,0.49871,0.67828
0.71388,1.0101,0.49525,0.4898,0.71719,1.0101,0.49178,0.67728,0.49858,0.67877
0.71362,1.0101,0.49524,0.48981,0.71761,1.0101,0.49178,0.67702,0.4986,0.67924
0.71376,1.0101,0.49519,0.48986,0.71741,1.0101,0.49185,0.67698,0.4988,0.67942
0.71401,1.0101,0.49514,0.48988,0.71694,1.0101,0.49189,0.67708,0.49894,0.67923
0.71413,1.0101,0.49512,0.48983,0.71668,1.0101,0.49184,0.6772,0.49888,0.67887
0.71416,1.0101,0.49514,0.48981,0.71666,1.0101,0.49181,0.67727,0.49882,0.67872
0.71404,1.0101,0.49517,0.48982,0.71688,1.0101,0.49182,0.67724,0.49878,0.67887
0.71391,1.0101,0.49518,0.48984,0.71705,1.0101,0.49183,0.67714,0.49877,0.67904
0.71388,1.0101,0.49514,0.48982,0.71705,1.0101,0.49182,0.67705,0.49879,0.67909
0.71393,1.0101,0.49512,0.48981,0.71699,1.0101,0.49181,0.67704,0.49881,0.67908
0.71404,1.0101,0.49514,0.48982,0.71689,1.0101,0.49182,0.67716,0.4988,0.67895
0.71405,1.0101,0.49517,0.48983,0.71689,1.0101,0.49182,0.67724,0.49878,0.67888
0.71386,1.0101,0.49519,0.48981,0.71717,1.0101,0.4918,0.67712,0.49872,0.67905
0.71378,1.0101,0.49518,0.48981,0.71729,1.0101,0.4918,0.67703,0.49872,0.6792
0.71394,1.0101,0.49514,0.48983,0.71703,1.0101,0.49183,0.67706,0.49883,0.67914
0.71413,1.0101,0.49512,0.48984,0.7167,1.0101,0.49185,0.67718,0.49889,0.67892
0.71425,1.0101,0.49518,0.48981,0.71678,1.0101,0.4918,0.67743,0.49876,0.67868
0.71414,1.0101,0.49523,0.48981,0.71705,1.0101,0.49178,0.67745,0.49866,0.67875
0.71373,1.0101,0.49519,0.48983,0.71727,1.0101,0.49182,0.67705,0.4987,0.67915
0.71359,1.0101,0.4951,0.48983,0.71714,1.0101,0.49184,0.67675,0.4988,0.67932
0.71424,1.0101,0.49493,0.48972,0.71614,1.0101,0.49177,0.67703,0.49888,0.67849
0.71468,1.0101,0.49497,0.48971,0.71587,1.0101,0.49176,0.67743,0.49887,0.6781
0.71435,1.0101,0.49534,0.48992,0.71715,1.0101,0.49187,0.67764,0.49877,0.67893
0.71364,1.0101,0.49551,0.49003,0.71811,1.0101,0.49194,0.67729,0.49872,0.67982
0.71348,1.0101,0.49523,0.48993,0.71746,1.0101,0.49189,0.67677,0.49884,0.67979
0.7137,1.0101,0.49504,0.48984,0.71673,1.0101,0.49184,0.67668,0.49891,0.67935
0.71399,1.0101,0.49504,0.48978,0.71638,1.0101,0.49181,0.677,0.4988,0.67862
0.71406,1.0101,0.49514,0.48976,0.71666,1.0101,0.49178,0.67727,0.49866,0.6784
0.71386,1.0101,0.49519,0.48977,0.71731,1.0101,0.49177,0.67715,0.49863,0.67893
0.71375,1.0101,0.49519,0.48981,0.71759,1.0101,0.4918,0.67703,0.4987,0.67934
0.71388,1.0101,0.49515,0.48985,0.7173,1.0101,0.49185,0.67704,0.49884,0.67936
0.71408,1.0101,0.49511,0.48986,0.71685,1.0101,0.49187,0.67713,0.49892,0.67911
0.71417,1.0101,0.49513,0.48982,0.71669,1.0101,0.49183,0.67726,0.49885,0.6788
0.71415,1.0101,0.49516,0.48981,0.71675,1.0101,0.49181,0.67731,0.49878,0.67872
0.71398,1.0101,0.49518,0.48983,0.717,1.0101,0.49182,0.67721,0.49876,0.67894
0.71384,1.0101,0.49517,0.48984,0.71712,1.0101,0.49184,0.67708,0.49877,0.67913
0.71394,1.0101,0.49509,0.4898,0.71687,1.0101,0.49182,0.67701,0.49884,0.67906
0.71409,1.0101,0.49506,0.48978,0.71669,1.0101,0.49181,0.67708,0.49886,0.67892
0.71414,1.0101,0.49516,0.48982,0.71682,1.0101,0.49181,0.67728,0.49878,0.67879
0.71399,1.0101,0.49524,0.48984,0.71715,1.0101,0.49182,0.6773,0.4987,0.67891
0.71375,1.0101,0.4952,0.48983,0.71742,1.0101,0.49181,0.67703,0.49873,0.67928
0.71371,1.0101,0.49515,0.48983,0.71737,1.0101,0.49182,0.6769,0.49879,0.67942
0.71395,1.0101,0.49512,0.48984,0.71694,1.0101,0.49184,0.67706,0.49884,0.67913
0.71414,1.0101,0.49513,0.48984,0.71663,1.0101,0.49184,0.67726,0.49883,0.67879
0.71406,1.0101,0.49518,0.48981,0.71684,1.0101,0.49181,0.67727,0.49873,0.67878
0.71394,1.0101,0.4952,0.48981,0.71707,1.0101,0.4918,0.67722,0.49869,0.67891
0.71387,1.0101,0.49517,0.48982,0.71712,1.0101,0.49181,0.67709,0.49875,0.67906
0.7139,1.0101,0.49513,0.48982,0.71702,1.0101,0.49183,0.67703,0.49881,0.6791
0.71407,1.0101,0.49511,0.4898,0.7168,1.0101,0.49181,0.67715,0.49882,0.6789
0.71415,1.0101,0.49513,0.4898,0.71675,1.0101,0.49181,0.67725,0.4988,0.6788
0.71403,1.0101,0.49518,0.48983,0.717,1.0101,0.49182,0.67723,0.49877,0.67895
0.71387,1.0101,0.4952,0.48985,0.7172,1.0101,0.49183,0.67712,0.49876,0.67914
0.71384,1.0101,0.4951,0.48982,0.71704,1.0101,0.49182,0.67692,0.49884,0.67928
0.71397,1.0101,0.49504,0.48979,0.71677,1.0101,0.49182,0.67694,0.49888,0.67913
0.7142,1.0101,0.49512,0.4898,0.7166,1.0101,0.49181,0.67729,0.4988,0.67864
0.71415,1.0101,0.49523,0.48982,0.71692,1.0101,0.4918,0.67745,0.49867,0.67857
0.71381,1.0101,0.49524,0.48981,0.71745,1.0101,0.49179,0.67716,0.49865,0.67909
0.71366,1.0101,0.49521,0.48983,0.71762,1.0101,0.49181,0.67697,0.49871,0.67943
0.71383,1.0101,0.49516,0.48986,0.71726,1.0101,0.49185,0.67701,0.49883,0.67937
0.71405,1.0101,0.49513,0.48986,0.71682,1.0101,0.49187,0.67715,0.49889,0.67907
0.7141,1.0101,0.49514,0.48983,0.71671,1.0101,0.49183,0.67722,0.49883,0.67884
0.71408,1.0101,0.49515,0.48981,0.71677,1.0101,0.49181,0.67725,0.49878,0.67877
0.71398,1.0101,0.49517,0.48982,0.71693,1.0101,0.49181,0.67719,0.49876,0.6789
0.7139,1.0101,0.49517,0.48983,0.71703,1.0101,0.49182,0.67711,0.49876,0.67903
0.71392,1.0101,0.49513,0.48981,0.71704,1.0101,0.49182,0.67703,0.49881,0.67914
0.714,1.0101,0.49511,0.48981,0.71695,1.0101,0.49182,0.67706,0.49884,0.67911
0.71411,1.0101,0.49515,0.48982,0.7168,1.0101,0.49182,0.67723,0.4988,0.67885
0.71405,1.0101,0.49519,0.48983,0.71688,1.0101,0.49181,0.67729,0.49873,0.67876
0.71382,1.0101,0.4952,0.48981,0.71724,1.0101,0.4918,0.6771,0.4987,0.67907
0.71373,1.0101,0.49518,0.48981,0.71737,1.0101,0.4918,0.67698,0.49873,0.67928
0.71391,1.0101,0.49514,0.48984,0.71706,1.0101,0.49184,0.67705,0.49883,0.67918
0.7141,1.0101,0.49513,0.48984,0.71672,1.0101,0.49185,0.67718,0.49887,0.67893
0.71413,1.0101,0.49516,0.48982,0.71676,1.0101,0.49181,0.67729,0.49878,0.67877
0.71406,1.0101,0.49519,0.48981,0.71693,1.0101,0.4918,0.67729,0.49872,0.6788
0.7139,1.0101,0.49518,0.48982,0.71709,1.0101,0.49181,0.67714,0.49874,0.67901
0.71383,1.0101,0.49515,0.48983,0.71709,1.0101,0.49183,0.67701,0.49878,0.67914
0.71406,1.0101,0.49508,0.48979,0.71671,1.0101,0.49181,0.67708,0.49884,0.67891
0.71422,1.0101,0.49508,0.48978,0.71655,1.0101,0.4918,0.67722,0.49884,0.67873
0.71411,1.0101,0.49519,0.48983,0.71694,1.0101,0.49182,0.6773,0.49876,0.67886
0.71385,1.0101,0.49526,0.48986,0.71738,1.0101,0.49183,0.67719,0.49871,0.67915
0.71365,1.0101,0.49514,0.48985,0.71753,1.0101,0.49184,0.67679,0.49885,0.67974
0.71378,1.0101,0.49503,0.48983,0.71714,1.0101,0.49185,0.67673,0.49895,0.67967
0.71424,1.0101,0.49504,0.48981,0.71622,1.0101,0.49183,0.67726,0.49883,0.67849
0.71432,1.0101,0.49516,0.48978,0.7162,1.0101,0.49178,0.67761,0.4986,0.67788
0.71386,1.0101,0.49524,0.48976,0.71716,1.0101,0.49174,0.67732,0.4985,0.67856
0.71359,1.0101,0.49525,0.48979,0.71773,1.0101,0.49177,0.67704,0.49855,0.67921
0.71368,1.0101,0.4952,0.48985,0.71762,1.0101,0.49184,0.67696,0.49876,0.67951
0.7139,1.0101,0.49513,0.48988,0.71715,1.0101,0.49189,0.67702,0.49893,0.67939
0.71404,1.0101,0.49511,0.48984,0.71679,1.0101,0.49186,0.6771,0.49891,0.67904
0.71412,1.0101,0.49511,0.48982,0.71666,1.0101,0.49183,0.67719,0.49887,0.67882
0.71408,1.0101,0.49514,0.48982,0.71678,1.0101,0.49183,0.67722,0.49882,0.67884
0.714,1.0101,0.49517,0.48983,0.71694,1.0101,0.49183,0.67719,0.4988,0.67894
0.71392,1.0101,0.49516,0.48982,0.71705,1.0101,0.49181,0.67713,0.49877,0.67901
0.7139,1.0101,0.49516,0.48982,0.7171,1.0101,0.49181,0.67709,0.49877,0.67907
0.71395,1.0101,0.49515,0.48982,0.71701,1.0101,0.49182,0.67711,0.4988,0.67905
0.71401,1.0101,0.49514,0.48982,0.7169,1.0101,0.49183,0.67715,0.49882,0.67898
0.71413,1.0101,0.49518,0.48981,0.7169,1.0101,0.4918,0.67732,0.49874,0.67879
0.71409,1.0101,0.4952,0.48981,0.71706,1.0101,0.49179,0.67734,0.4987,0.67884
0.71378,1.0101,0.49518,0.48984,0.71727,1.0101,0.49183,0.67704,0.49875,0.67923
0.7137,1.0101,0.49511,0.48984,0.71711,1.0101,0.49185,0.67683,0.49885,0.67933
0.71402,1.0101,0.49507,0.4898,0.71668,1.0101,0.49182,0.67702,0.49887,0.67894
0.71422,1.0101,0.49509,0.48979,0.71654,1.0101,0.49181,0.67722,0.49885,0.6787
0.71414,1.0101,0.49516,0.48982,0.71683,1.0101,0.49182,0.67728,0.4988,0.67884
0.71396,1.0101,0.49521,0.48985,0.71711,1.0101,0.49183,0.67721,0.49876,0.67906
0.71388,1.0101,0.49518,0.48983,0.7171,1.0101,0.49183,0.67709,0.49877,0.67911
0.71388,1.0101,0.49515,0.48982,0.71704,1.0101,0.49182,0.67705,0.49879,0.6791
0.71396,1.0101,0.49515,0.48982,0.71695,1.0101,0.49182,0.6771,0.4988,0.67901
0.71401,1.0101,0.49515,0.48982,0.71691,1.0101,0.49182,0.67716,0.49879,0.67894
0.71397,1.0101,0.49521,0.48981,0.71717,1.0101,0.4918,0.67725,0.49869,0.67897
0.71387,1.0101,0.49523,0.48982,0.71737,1.0101,0.4918,0.6772,0.49866,0.67911
0.71381,1.0101,0.49514,0.48984,0.71714,1.0101,0.49184,0.67695,0.49883,0.67927
0.714,1.0101,0.49506,0.48982,0.71665,1.0101,0.49185,0.67695,0.49895,0.67904
0.71432,1.0101,0.4951,0.4898,0.71648,1.0101,0.49181,0.6773,0.49888,0.67864
0.71437,1.0101,0.49516,0.4898,0.71664,1.0101,0.4918,0.67748,0.49878,0.67856
0.71404,1.0101,0.4952,0.48984,0.717,1.0101,0.49182,0.67732,0.49872,0.67888
0.71372,1.0101,0.49518,0.48985,0.71718,1.0101,0.49184,0.67705,0.49873,0.67917
0.71377,1.0101,0.49513,0.48982,0.71703,1.0101,0.49183,0.67696,0.49879,0.67914
0.71391,1.0101,0.4951,0.4898,0.71688,1.0101,0.49182,0.67699,0.49882,0.67904
0.71401,1.0101,0.49512,0.4898,0.71684,1.0101,0.49181,0.67711,0.4988,0.67891
0.71402,1.0101,0.49515,0.48981,0.71691,1.0101,0.49181,0.67718,0.49876,0.67888
0.71387,1.0101,0.49519,0.48981,0.71723,1.0101,0.49181,0.67712,0.49872,0.67911
0.71379,1.0101,0.49519,0.48982,0.71734,1.0101,0.49182,0.67704,0.49874,0.67926
0.71395,1.0101,0.49513,0.48983,0.71696,1.0101,0.49184,0.67705,0.49884,0.67912
0.71416,1.0101,0.4951,0.48983,0.71659,1.0101,0.49184,0.67717,0.49888,0.67882
0.71449,1.0101,0.49526,0.48982,0.71692,1.0101,0.49179,0.67776,0.49869,0.67864
0.71429,1.0101,0.49534,0.48984,0.71738,1.0101,0.49178,0.6778,0.49854,0.67881
0.71331,1.0101,0.49516,0.48982,0.71745,1.0101,0.49182,0.67676,0.49861,0.67927
0.71306,1.0101,0.49492,0.48976,0.71699,1.0101,0.49182,0.67611,0.49881,0.67934
0.71425,1.0101,0.49471,0.48959,0.71588,1.0101,0.4917,0.67669,0.49892,0.67832
0.71508,1.0101,0.49488,0.48966,0.71565,1.0101,0.49173,0.67754,0.49892,0.67789
0.71485,1.0101,0.49556,0.49008,0.7171,1.0101,0.49199,0.67825,0.49883,0.67892
0.71372,1.0101,0.49587,0.49028,0.71816,1.0101,0.49212,0.67783,0.49871,0.67992
0.71313,1.0101,0.49549,0.49005,0.71767,1.0101,0.49195,0.67685,0.49871,0.67985
0.71316,1.0101,0.4952,0.48988,0.71708,1.0101,0.49184,0.67645,0.49875,0.67953
0.71346,1.0101,0.4951,0.4898,0.71655,1.0101,0.49182,0.67662,0.49873,0.67896
